sample	experiment	comet_params	enzyme_regex	fasta	server
02528_GF2-TMT_TUM_HLA_158_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_158_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GF2-TMT_TUM_HLA_158_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_158_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GF3-TMT_TUM_HLA_159_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_159_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GF3-TMT_TUM_HLA_159_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_159_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GF4-TMT_TUM_HLA_160_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_160_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GF4-TMT_TUM_HLA_160_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_160_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GF5-TMT_TUM_HLA_161_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_161_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GF5-TMT_TUM_HLA_161_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_161_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GF6-TMT_TUM_HLA_162_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_162_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GF6-TMT_TUM_HLA_162_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_162_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GF7-TMT_TUM_HLA_163_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_163_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GF7-TMT_TUM_HLA_163_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_163_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GF8-TMT_TUM_HLA_164_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_164_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GF8-TMT_TUM_HLA_164_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_164_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GG1-TMT_TUM_HLA_169_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_169_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GG1-TMT_TUM_HLA_169_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_169_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GG10-TMT_TUM_HLA_177_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_177_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GG10-TMT_TUM_HLA_177_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_177_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GG10-TMT_TUM_HLA_178_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_178_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GG10-TMT_TUM_HLA_178_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_178_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GG2-TMT_TUM_HLA_170_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_170_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GG2-TMT_TUM_HLA_170_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_170_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GG3-TMT_TUM_HLA_171_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_171_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GG3-TMT_TUM_HLA_171_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_171_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GG4-TMT_TUM_HLA_172_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_172_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GG4-TMT_TUM_HLA_172_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_172_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GG5-TMT_TUM_HLA_173_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_173_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GG5-TMT_TUM_HLA_173_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_173_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GG6-TMT_TUM_HLA_174_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_174_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GG6-TMT_TUM_HLA_174_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_174_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GG7-TMT_TUM_HLA_175_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_175_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GG7-TMT_TUM_HLA_175_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_175_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GG8-TMT_TUM_HLA_176_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_176_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GG8-TMT_TUM_HLA_176_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_176_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GA1-TMT_TUM_HLA2_1_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_1_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GA1-TMT_TUM_HLA2_1_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_1_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GA10-TMT_TUM_HLA2_10_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_10_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GA10-TMT_TUM_HLA2_10_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_10_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GA11-TMT_TUM_HLA2_11_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_11_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GA11-TMT_TUM_HLA2_11_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_11_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GA12-TMT_TUM_HLA2_12_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_12_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GA12-TMT_TUM_HLA2_12_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_12_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GA2-TMT_TUM_HLA2_2_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_2_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GA2-TMT_TUM_HLA2_2_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_2_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GA3-TMT_TUM_HLA2_3_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_3_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GA3-TMT_TUM_HLA2_3_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_3_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GA4-TMT_TUM_HLA2_4_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_4_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GA4-TMT_TUM_HLA2_4_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_4_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GA5-TMT_TUM_HLA2_5_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_5_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GA5-TMT_TUM_HLA2_5_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_5_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GA6-TMT_TUM_HLA2_6_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_6_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GA6-TMT_TUM_HLA2_6_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_6_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GA7-TMT_TUM_HLA2_7_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_7_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GA7-TMT_TUM_HLA2_7_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_7_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GA8-TMT_TUM_HLA2_8_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_8_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GA8-TMT_TUM_HLA2_8_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_8_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GA9-TMT_TUM_HLA2_9_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_9_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GA9-TMT_TUM_HLA2_9_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_9_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GB1-TMT_TUM_HLA2_13_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_13_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GB1-TMT_TUM_HLA2_13_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_13_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GB10-TMT_TUM_HLA2_22_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_22_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GB10-TMT_TUM_HLA2_22_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_22_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GB11-TMT_TUM_HLA2_23_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_23_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GB11-TMT_TUM_HLA2_23_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_23_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GB12-TMT_TUM_HLA2_24_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_24_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GB12-TMT_TUM_HLA2_24_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_24_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GB2-TMT_TUM_HLA2_14_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_14_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GB2-TMT_TUM_HLA2_14_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_14_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GB3-TMT_TUM_HLA2_15_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_15_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GB3-TMT_TUM_HLA2_15_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_15_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GB4-TMT_TUM_HLA2_16_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_16_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GB4-TMT_TUM_HLA2_16_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_16_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GB5-TMT_TUM_HLA2_17_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_17_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GB5-TMT_TUM_HLA2_17_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_17_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GB6-TMT_TUM_HLA2_18_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_18_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GB6-TMT_TUM_HLA2_18_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_18_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GB7-TMT_TUM_HLA2_19_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_19_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GB7-TMT_TUM_HLA2_19_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_19_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GB8-TMT_TUM_HLA2_20_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_20_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GB8-TMT_TUM_HLA2_20_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_20_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GB9-TMT_TUM_HLA2_21_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_21_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GB9-TMT_TUM_HLA2_21_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_21_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GC1-TMT_TUM_HLA2_25_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_25_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GC1-TMT_TUM_HLA2_25_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_25_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GC10-TMT_TUM_HLA2_34_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_34_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GC10-TMT_TUM_HLA2_34_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_34_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GC11-TMT_TUM_HLA2_35_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_35_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GC11-TMT_TUM_HLA2_35_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_35_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GC12-TMT_TUM_HLA2_36_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_36_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GC12-TMT_TUM_HLA2_36_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_36_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GC2-TMT_TUM_HLA2_26_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_26_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GC2-TMT_TUM_HLA2_26_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_26_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GC3-TMT_TUM_HLA2_27_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_27_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GC3-TMT_TUM_HLA2_27_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_27_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GC4-TMT_TUM_HLA2_28_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_28_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GC4-TMT_TUM_HLA2_28_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_28_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GC5-TMT_TUM_HLA2_29_01_01-TMT1-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_29_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
03924_GC5-TMT_TUM_HLA2_29_01_01-TMT2-1h-R1	TMT_HLA2	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA2_29_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
